,racquet_img,racquet_name,racquet_rating,racquet_price,racquet_desc,Head Size,Length,Strung Weight,Balance,Swingweight,Stiffness,Beam Width,Composition,Power Level,Stroke Style,Swing Speed,Racquet Colors,Grip Type,String Pattern,String Tension,Balance:,Swingweight:,Stiffness:,Beam Width:,Composition:,Power Level:,Stroke Style:,Swing Speed:,Racquet Colors:,Grip Type:,String Pattern:,String Tension:,Age,Weight,Height,Other,Strung  Weight
206,https://img.tennis-warehouse.com/watermark/rs.php?path=VC98SB-1.jpg&nw=455,Yonex VCORE 98 Sand Beige,4.8,305.0," Introducing the VCORE 98 Sand Beige! Featuring the same specs and playability as the standard cosmetic version, this racquet is a speedy spin monster with great ball feedback. Offering easier power than the VCORE 95, the VCORE 98 gives you the benefit of a larger margin of error without sacrificing the precision that experienced players crave. It's also extremely fast, making it great for cranking winners on the run or reacting quickly at net. For 2023 Yonex overhauls the ISOMETRIC head shape by creating an even roomier, more luxurious hitting zone in the upper hoop. The payoff is a more forgiving and stable hitting experience, with an expanded spin window and juicier levels of power. Yonex has also recontoured the VCORE shaft and made slight tweaks to the beam throughout the frame. Other new features include SIF Grommets, which deploys a silicone oil infusion to reduce the friction between the string and grommet. The upshot is greater string movement for increased snapback and more vicious ball rotation. Yonex has also lowered the RA, giving this stick an even more buttery feel at impact. Like the previous generation, this racquet benefits from 2G-NAMD FlexForce Graphite in the upper shaft and lower hoop, enabling the racquet to flex optimally through impact. Ultimately, this is a great option for players who want spin-friendly targeting and great feel. The beige cosmetic is a nice bonus! ",98 in² / 632.26 cm²,27in / 68.58cm,11.4oz / 323g,12.79in / 32.49cm / 6 pts HL,318.0,62,23mm / 23mm / 21mm,2G-Namd FlexForce/H.M. Graphite,Low-Medium,Medium-Full,Medium-Fast,Beige!,Yonex Synthetic,"16 Mains / 19 Crosses


Mains skip",45-60 pounds,,,,,,,,,,,,,,,,,
207,https://img.tennis-warehouse.com/watermark/rs.php?path=VC95SB-1.jpg&nw=455,Yonex VCORE 95 Sand Beige,4.8,305.0," This version of the VCORE 95 features an awesome Sand Beige cosmetic. Featuring the same specs and playability as the standard cosmetic version, this stick rewards seasoned ball strikers with an extremely precise ball. Although not as heavy as a traditional player's racquet, the VCORE 95 Sand Beige feels remarkably solid for its speedy sub-325 swingweight. For 2023 Yonex overhauls the ISOMETRIC head shape by creating an even roomier, more luxurious hitting zone in the upper hoop. The payoff is a more forgiving and stable hitting experience, with an expanded spin window and juicier levels of power. Yonex has also recontoured the VCORE shaft and made slight tweaks to the beam throughout the frame. Other new features include SIF Grommets, which deploy a silicone oil infusion to reduce the friction between string and grommet. The upshot is greater string movement for increased snapback (think spin). In addition to lowering the RA-stiffness for better ball feedback, this update continues with 2-NAMD FlexForce Graphite in the upper shaft and lower hoop, enabling the racquet to deflect and snapback effectively through impact. Experienced players looking for the undeniable precision of a compact head will love how fast and easy this one plays. The beautiful beige cosmetic will turn some heads. ",95 in² / 612.9 cm²,27in / 68.58cm,11.5oz / 326g,12.59in / 31.98cm / 7 pts HL,321.0,61,22mm / 22mm / 21mm,2G-Namd FlexForce/H.M. Graphite,Low,Full,Fast,Beige!,Yonex Synthetic,"16 Mains / 20 Crosses


Mains skip",45-60 pounds,,,,,,,,,,,,,,,,,
208,https://img.tennis-warehouse.com/watermark/rs.php?path=VC10SB-1.jpg&nw=455,Yonex VCORE 100 Sand Beige,4.7,305.0," Introducing the VCORE 100 Sand Beige! In addition to its beautiful beige cosmetic, this racquet features the same specs and playability as the standard cosmetic version. Compared to the VCORE 95 and 98, the VCORE 100 Sand Beige is more powerful and forgiving, but it still delivers more than enough control for aggressive targeting. As with other members of the VCORE family, this model features a widened hitting area in the racquet's upper hoop, resulting in a more stable, powerful and spin-friendly hitting experience. Other features include SIF Grommets, which deploys a silicone oil infusion to reduce the friction between the string and grommet. The upshot is greater string movement for increased snapback and more vicious ball rotation. Like the previous generation, this racquet benefits from 2G-NAMD FlexForce Graphite in the upper shaft and lower hoop, enabling the racquet to flex optimally through impact. Ultimately, with its spin-friendly targeting and great feel, the VCORE 100 Sand Beige is a great choice for intermediate players. It will also tempt the more advanced ball striker looking for a speedy option. The beige cosmetic is a very nice bonus.
 ",100 in² / 645.16 cm²,27in / 68.58cm,11.3oz / 320g,13in / 33.02cm / 4 pts HL,322.0,65,25.3mm / 25.3mm / 22mm,2G-Namd FlexForce/H.M. Graphite,Low-Medium,Medium-Full,Medium-Fast,Beige!,Yonex Synthetic,16 Mains / 19 CrossesMains skip,45-60 pounds,,,,,,,,,,,,,,,,,
209,https://img.tennis-warehouse.com/watermark/rs.php?path=VC1LSB-1.jpg&nw=455,Yonex VCORE 100L Sand Beige,4.5,305.0," Introducing the VCORE 100L Sand Beige! Featuring the same specs, frame geometry, and playability as the standard cosmetic version, this racquet gives the rising intermediate player the tools to load the ball with pace and spin. In addition to its special VCORE shaft (which enhances feel and stability), the 100L includes SIF Grommets, which deploy a silicone oil infusion to reduce the friction between the string and grommet. The upshot is greater string movement for increased snapback and easier access to spin. This stick also sports 2G-NAMD FlexForce Graphite in the upper shaft and lower hoop, enabling the racquet to deflect and snap back effectively through impact. Ultimately, the VCORE 100L San Beige is an obvious choice for intermediate players who want a spin-friendly racquet with impressive feel. The beige cosmetic is a nice bonus! ",100 in² / 645.16 cm²,27in / 68.58cm,10.5oz / 298g,13.38in / 33.99cm / 1 pts HL,312.0,66,25.3mm / 25.3mm / 22mm,2G-Namd FlexForce/H.M. Graphite,Low-Medium,Medium-Full,Medium-Fast,Beige!,Yonex Synthetic,"16 Mains / 19 Crosses


Mains skip",45-60 pounds,,,,,,,,,,,,,,,,,
210,https://img.tennis-warehouse.com/watermark/rs.php?path=VCFLSB-1.jpg&nw=455,Yonex VCORE Feel Sand Beige,5.0,140.0," Pre-strung for extra savings.With the VCORE Feel Sand Beige Yonex delivers the outstanding playability of the VCORE franchise to bargain hunters, rising juniors or any player who wants a high-performance racquet at a great price. On groundstrokes, the VCORE Feel whips through contact with remarkable ease, and you'll find enough spin to bring the ball down effectively. This stick also shines at net where the fast feel will ensure that you are ready to pounce when opportunity knocks. Ultimately, with its light weight and spin-friendly precision, the VCORE Feel Sand Beige is a solid option for the improving player who wants ease of use. The great price makes this one hard to beat! ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,https://img.tennis-warehouse.com/watermark/rs.php?path=VCGMSB-1.jpg&nw=455,Yonex VCORE Game Sand Beige,5.0,165.0," Pre-strung for extra savings!Introducing the VCORE Game Sand Beige! Made for the intermediate player who wants speed, spin, and controllable power, this racquet should also work for the dedicated beginner looking to rise to the next level. With its user-friendly weight, this stick accelerates through contact with remarkable ease, making it easier for improving players to confidently address the ball. Ultimately, this racquet makes a great entry point into the speed and spin of the VCORE series.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,https://img.tennis-warehouse.com/watermark/rs.php?path=YV100P-1.jpg&nw=455,Yonex VCORE 100+,5.0,305.0," The VCORE 100+ is the perfect racquet for experienced players looking to hit a heavy ball. With its extended length this racquet not only packs dangerous levels of power and spin from the baseline, but it also makes it easier to ratchet up the pace on serves. For 2023, in addition to creating a slightly softer feel, Yonex widens the surface area of the upper hoop, resulting in a more stable, powerful, and spin-friendly hitting experience. Yonex has also recontoured the shaft in order to enhance torsional stability, resulting in less power loss on off-center impact. Other new features include SIF Grommets, which enhance string movement for added snap-back and more vicious ball rotation. Like the previous generation, this racquet benefits from a 2G-NAMD FlexForce graphite in the upper shaft and lower hoop, enabling the racquet to deflect and snap back effectively through impact. Ultimately, for experienced players looking to tap into the undeniable benefits of an extended length racquet, the VCORE 100+ is worth a test drive. The fact that it delivers that signature Yonex feel is a nice bonus.Specs based on only one sample ",100 in² / 645.16 cm²,27.5in / 69.85cm,11.2oz / 318g,13.38in / 33.99cm / 3 pts HL,335.0,64,25.3mm / 25.3mm / 22mm,2G-Namd FlexForce/H.M. Graphite,Low-Medium,Medium-Full,Medium-Fast,Red,Yonex Synthetic,"16 Mains / 19 Crosses


Mains skip",45-60 pounds,,,,,,,,,,,,,,,,,
213,https://img.tennis-warehouse.com/watermark/rs.php?path=YV98P-1.jpg&nw=455,Yonex VCORE 98+,5.0,305.0," Yonex adds another chapter to the VCORE 98+!  Boasting an extended 27.5"" length, this stick will enable you to turn up the heat on groundies and serves. It also packs a 330+ swingweight, giving you the needed mass for driving the ball powerfully through the court or redirecting the pace of a heavy-hitting opponent. For 2023, in addition to creating a softer feel Yonex widens the surface area of the upper hoop, resulting in a more stable, powerful, and spin-friendly hitting experience. Yonex has also recontoured the shaft in order to enhance torsional stability, resulting in less power loss on off-center impact. Other new features include SIF Grommets, which enhance string movement for added snap-back and more vicious ball rotation. Like the previous generation, this racquet benefits from a 2G-NAMD FlexForce graphite in the upper shaft and lower hoop, enabling the racquet to deflect and snap back effectively through impact.  Advanced players looking for a stable and spin-friendly weapon should love this one.  The big power potential on groundies, overheads, and serves makes this an obvious choice for aggressive ball strikers. Specs based on one sample ",98 in² / 632.26 cm²,27.5in / 69.85cm,11.4oz / 323g,13.18in / 33.48cm / 5 pts HL,333.0,62,23mm / 23mm / 21mm,2G-Namd FlexForce/H.M. Graphite,Low-Medium,Medium-Full,Medium-Fast,Red,Yonex Synthetic,"16 Mains / 19 Crosses


Mains skip",45-60 pounds,,,,,,,,,,,,,,,,,
214,https://img.tennis-warehouse.com/watermark/rs.php?path=YVC98T-1.jpg&nw=455,Yonex VCORE 98 Tour,4.8,305.0," Introducing the VCORE  98 Tour! With this new addition to the VCORE family, Yonex gives experienced players a solid feeling racquet with an impressive combination of plow-through, precision and spin. At 11.7 ounces strung, the Tour 98 does a great job redirecting higher levels of pace while also delivering enough mass-based power to keep your opponent in check. According to our playtesters, the feel at impact is outstanding, not least because of how solid and smooth this stick feels across every stroke. Notable features include an ISOMETRIC head shape, which is decidedly more comfortable and forgiving than conventionally shaped equivalents. Other technologies include SIF Grommets, which deploy a silicone oil infusion to reduce the friction between the string and grommet.  The upshot is greater string movement for increased snapback and more vicious ball rotation. In addition to a VDM Mesh in the handle to help with vibration dampening, the VCORE 98 Tour features 2G-NAMD FlexForce Graphite in the upper shaft and lower hoop, enabling the racquet to flex optimally through impact. Ultimately, this heavier model is an impressive addition to the VCORE line. Experienced players looking for power, spin and precision will love this one. ",98 in² / 632.26 cm²,27in / 68.58cm,11.7oz / 332g,13in / 33.02cm / 4 pts HL,326.0,63,23mm / 23mm / 21mm,2G-Namd FlexForce/H.M. Graphite,Low-Medium,Medium-Full,Medium-Fast,Red,Yonex Synthetic,"16 Mains / 19 Crosses


Mains skip",45-60 pounds,,,,,,,,,,,,,,,,,
215,https://img.tennis-warehouse.com/watermark/rs.php?path=YVC95-1.jpg&nw=455,Yonex VCORE 95,4.8,305.0," Yonex adds another chapter to the VCORE 95! Like the previous generation this stick rewards seasoned ball strikers with an extremely precise ball. Although not as heavy as a traditional player's racquet, the VCORE 95 feels remarkably solid for its speedy sub-325 swingweight. For 2023 Yonex overhauls the ISOMETRIC head shape by creating an even roomier, more luxurious hitting zone in the upper hoop. The payoff is a more forgiving and stable hitting experience, with an expanded spin window and juicier levels of power. Yonex has also recontoured the VCORE shaft and made slight tweaks to the beam throughout the frame. Other new features include SIF Grommets, which deploy a silicone oil infusion to reduce the friction between string and grommet. The upshot is greater string movement for increased snapback (think spin). In addition to lowering the RA-stiffness for better ball feedback, this update continues with 2-NAMD FlexForce Graphite in the upper shaft and lower hoop, enabling the racquet to deflect and snapback effectively through impact. Experienced players looking for the undeniable precision of a compact head will love how fast and easy this one plays. The lower beam stiffness is a nice bonus. ",95 in² / 612.9 cm²,27in / 68.58cm,11.5oz / 326g,12.59in / 31.98cm / 7 pts HL,321.0,61,22mm / 22mm / 21mm,2G-Namd FlexForce/H.M. Graphite,Low,Full,Fast,Red,Yonex Synthetic,"16 Mains / 20 Crosses


Mains skip",45-60 pounds,,,,,,,,,,,,,,,,,
